ROW,Dimension.DATE,Dimension.ADVERTISER_ID,Dimension.ADVERTISER_NAME,Dimension.ORDER_NAME,Dimension.LINE_ITEM_ID,Dimension.LINE_ITEM_NAME,Dimension.LINE_ITEM_TYPE,Dimension.CREATIVE_NAME,Dimension.CREATIVE_TYPE,Dimension.CREATIVE_SIZE,Dimension.MASTER_COMPANION_CREATIVE_ID,Dimension.MASTER_COMPANION_CREATIVE_NAME,Dimension.AD_UNIT_NAME,Dimension.ORDER_ID,Dimension.CREATIVE_ID,Dimension.AD_UNIT_ID,DimensionAttribute.LINE_ITEM_GOAL_QUANTITY,DimensionAttribute.LINE_ITEM_START_DATE_TIME,DimensionAttribute.LINE_ITEM_END_DATE_TIME,DimensionAttribute.LINE_ITEM_CONTRACTED_QUANTITY,DimensionAttribute.LINE_ITEM_SPONSORSHIP_GOAL_PERCENTAGE,DimensionAttribute.CREATIVE_CLICK_THROUGH_URL,DimensionAttribute.MASTER_COMPANION_TYPE,DimensionAttribute.CREATIVE_OR_CREATIVE_SET,Column.AD_SERVER_ALL_REVENUE,Column.AD_SERVER_CLICKS,Column.AD_SERVER_CPD_REVENUE,Column.AD_SERVER_CPM_AND_CPC_REVENUE,Column.AD_SERVER_IMPRESSIONS,Column.VIDEO_VIEWERSHIP_AUTO_PLAYS,Column.VIDEO_VIEWERSHIP_CLICK_TO_PLAYS,Column.VIDEO_VIEWERSHIP_COMPLETE,Column.VIDEO_VIEWERSHIP_FIRST_QUARTILE,Column.VIDEO_VIEWERSHIP_MIDPOINT,Column.VIDEO_VIEWERSHIP_START,Column.VIDEO_VIEWERSHIP_THIRD_QUARTILE,Column.VIDEO_VIEWERSHIP_VIDEO_LENGTH,Column.TOTAL_INVENTORY_LEVEL_ALL_REVENUE,Column.TOTAL_INVENTORY_LEVEL_CLICKS,Column.TOTAL_INVENTORY_LEVEL_CPM_AND_CPC_REVENUE,Column.TOTAL_INVENTORY_LEVEL_IMPRESSIONS,Column.TOTAL_LINE_ITEM_LEVEL_ALL_REVENUE,Column.TOTAL_LINE_ITEM_LEVEL_CLICKS,Column.TOTAL_LINE_ITEM_LEVEL_CPM_AND_CPC_REVENUE
102548119667364157873---751815071_2018-05-08_595,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Mercury,2265591090,717089296,168402311,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,25,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_596,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Townsville Bulletin,2265591090,717089296,168402671,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,83,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_597,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),The Australian Business,2265591090,717089296,168403151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,131,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_598,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Messenger News,2265591090,717089296,168403391,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,27,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_599,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Leader News,2265591090,717089296,168403511,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,21,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_600,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Sport,2265591090,717089296,168407951,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,284,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_601,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Lifestyle,2265591090,717089296,168408071,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,794,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_602,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),News Local,2265591090,717089296,168408311,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,22,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_603,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),NEWS.com.au/Finance,2265591090,717089296,212725151,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,608,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_604,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610564354,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),STANDARD,Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Image,970 x 250,138230332590,970x250 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATP (249149),Whimn AU,2265591090,717089296,406967831,337338,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,http://www.news.com.au/,Companion,Creative set,0,0,0,0,3,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_605,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610692944,kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),SPONSORSHIP,728x90  + 300x600 + 970x250 + Skins_kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),Third-party,300 x 600,138230385146,300x600 Woolworths Ltd Head Office kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),Kidspot,2265591090,717076674,311684951,35,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,90000,100,-,Companion,Creative set,0,1,0,0,3474,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-08_606,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610692944,kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),SPONSORSHIP,728x90  + 300x600 + 970x250 + Skins_kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),Third-party,728 x 90,138230385368,728x90 Woolworths Ltd Head Office kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),Kidspot,2265591090,717076674,311684951,35,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,90000,100,-,Master,Creative set,303748915,1,303748915,0,4217,0,0,-,-,-,-,-,-,303748915,1,0,4217,303748915,1,0
102548119667364157873---751815071_2018-05-08_607,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610692944,kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),SPONSORSHIP,728x90  + 300x600 + 970x250 + Skins_kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),Third-party,970 x 250,138230385371,970x250 Woolworths Ltd Head Office kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),Kidspot,2265591090,717076674,311684951,35,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,90000,100,-,Companion,Creative set,0,4,0,0,3475,0,0,-,-,-,-,-,-,0,4,0,0,0,4,0
102548119667364157873---751815071_2018-05-08_608,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4610692944,kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),SPONSORSHIP,728x90  + 300x600 + 970x250 + Skins_kidspot.com.au kitchen recipes sponsorship CPM - billboard sticky skins halfpage roadb (249145),Custom,Out-of-page,138230386025,250x1050_Desktop Sticky Skins_Kidspot_Apr 12,Kidspot,2265591090,717076674,311684951,35,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,90000,100,-,Companion,Creative set,0,12,0,0,3391,0,0,-,-,-,-,-,-,0,12,0,0,0,12,0
102548119667364157873---751815071_2018-05-08_609,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),AdelaideNow,2265591090,717088883,168399431,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,110,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_610,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Daily Telegraph,2265591090,717088883,168399911,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,50,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_611,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),NEWS.com.au/Travel,2265591090,717088883,168400031,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,121,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_612,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Gold Coast Bulletin,2265591090,717088883,168400151,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,56,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_613,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),The Geelong Advertiser,2265591090,717088883,168400271,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,27,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_614,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Herald Sun,2265591090,717088883,168400391,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,243,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_615,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),NEWS.com.au/Entertainment,2265591090,717088883,168400871,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,761,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_616,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),NEWS.com.au,2265591090,717088883,168400991,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,720,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_617,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),NT News,2265591090,717088883,168401351,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,20,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_618,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Quest Community Papers,2265591090,717088883,168401591,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,13,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_619,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),The Australian,2265591090,717088883,168401831,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,3,0,0,2063,0,0,-,-,-,-,-,-,0,3,0,0,0,3,0
102548119667364157873---751815071_2018-05-08_620,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),The Courier Mail,2265591090,717088883,168401951,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,104,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_621,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),The Cairns Post,2265591090,717088883,168402071,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,35,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_622,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),NEWS.com.au/Technology,2265591090,717088883,168402191,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,588,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_623,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),The Mercury,2265591090,717088883,168402311,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,1,0,0,111,0,0,-,-,-,-,-,-,0,1,0,0,0,1,0
102548119667364157873---751815071_2018-05-08_624,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Townsville Bulletin,2265591090,717088883,168402671,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,55,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_625,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),The Australian Business,2265591090,717088883,168403151,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,134,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_626,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Messenger News,2265591090,717088883,168403391,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,9,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_627,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Leader News,2265591090,717088883,168403511,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,9,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
102548119667364157873---751815071_2018-05-08_628,2018-05-08,751815071,Woolworths Ltd Head Office,WWW - Food Co. Desktop (131157),4643279898,Run of viewability guaranteed CPM - halfpage roadb ATB (252917),STANDARD,RB Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Third-party,300 x 600,138230714170,300x600 Woolworths Ltd Head Office Run of viewability guaranteed CPM - halfpage roadb ATB (252917),Homelife,2265591090,717088883,168407471,220845,2018-04-23T00:00:00+10:00,2018-05-27T23:59:59+10:00,-,-,-,Companion,Creative set,0,0,0,0,10,0,0,-,-,-,-,-,-,0,0,0,0,0,0,0
